# Date,WindS,WindDir,RelHum,AirT,SWglobal,Iprec
04/07/2009 15:00,0.989,233.659,90.559,10.60,123.09600,0.000
04/07/2009 16:00,0.268,164.478,91.622,9.16,19.44360,1.524
04/07/2009 17:00,0.603,202.665,93.288,8.82,44.16050,1.778
04/07/2009 18:00,0.500,202.934,91.840,9.44,34.55720,0.000
04/07/2009 19:00,1.009,214.286,84.571,8.83,0.87737,0.000
04/07/2009 20:00,0.101,213.022,80.543,8.87,0.00000,0.000
04/07/2009 21:00,0.788,235.176,81.166,8.87,0.00000,0.000
04/07/2009 22:00,1.006,218.681,85.176,8.25,0.00000,0.000
04/07/2009 23:00,0.888,198.121,88.334,7.94,0.00000,0.000
05/07/2009 00:00,0.050,210.335,86.918,8.18,0.43868,0.000
05/07/2009 01:00,0.453,222.940,84.750,8.38,0.00000,0.000
05/07/2009 02:00,0.436,227.951,84.062,8.33,0.00000,0.000
05/07/2009 03:00,0.821,207.082,84.123,8.31,5.00000,0.000
05/07/2009 04:00,0.000,208.544,85.035,8.89,91.84440,0.000
05/07/2009 05:00,0.500,154.802,78.578,10.68,270.01600,0.000
05/07/2009 06:00,1.171,64.121,78.720,12.30,399.81000,0.000
05/07/2009 07:00,2.280,44.220,77.061,13.14,571.04200,0.000
05/07/2009 08:00,2.649,29.258,73.378,14.15,646.02500,0.000
05/07/2009 09:00,2.800,46.033,71.472,15.38,623.31100,0.000
05/07/2009 10:00,2.028,189.286,69.246,15.82,829.33000,0.000
05/07/2009 11:00,1.056,67.555,70.159,14.89,541.37300,0.000
05/07/2009 12:00,1.341,51.890,72.678,15.31,352.48600,0.000
05/07/2009 13:00,0.888,66.017,75.597,14.76,511.93600,0.000
05/07/2009 14:00,1.509,103.945,78.678,14.43,387.85400,0.000
05/07/2009 15:00,0.886,155.571,86.894,11.57,161.96000,0.000
05/07/2009 16:00,1.204,181.335,92.093,9.95,37.56670,0.000
05/07/2009 17:00,1.525,190.984,91.788,8.78,15.88683,13.208
05/07/2009 18:00,0.875,205.841,88.909,8.23,14.32100,0.254
05/07/2009 19:00,0.000,238.143,87.421,7.80,0.81605,0.000
05/07/2009 20:00,0.000,246.489,85.098,8.38,0.00000,0.000
05/07/2009 21:00,0.771,248.967,87.599,8.15,0.00000,0.762
05/07/2009 22:00,0.084,248.319,89.150,7.68,0.00000,0.254
05/07/2009 23:00,0.000,224.709,89.737,7.59,0.00000,0.000
06/07/2009 00:00,0.067,203.643,92.314,6.86,0.00000,0.000
06/07/2009 01:00,0.017,234.863,93.776,6.70,0.00000,0.000
06/07/2009 02:00,0.218,253.885,95.648,6.82,0.00000,0.000
06/07/2009 03:00,0.000,199.692,96.752,6.99,1.00000,0.762
06/07/2009 04:00,0.000,197.725,97.446,6.86,9.63210,0.508
06/07/2009 05:00,0.386,168.923,98.206,7.12,46.54730,0.000
06/07/2009 06:00,0.050,253.956,99.173,7.25,126.90160,0.000
06/07/2009 07:00,0.570,32.791,95.972,9.88,550.90700,0.000
06/07/2009 08:00,1.922,58.791,88.801,11.59,518.33600,0.000
06/07/2009 09:00,3.118,72.896,88.351,11.56,818.50400,0.000
06/07/2009 10:00,2.330,163.654,79.510,13.16,1008.51700,0.000
06/07/2009 11:00,2.263,55.670,76.736,14.31,1037.93000,0.000
06/07/2009 12:00,2.364,57.907,73.278,14.42,719.76000,0.000
06/07/2009 13:00,1.978,151.720,76.023,12.64,586.56800,0.000
06/07/2009 14:00,2.297,78.659,78.062,13.06,695.85700,0.000
06/07/2009 15:00,1.632,125.500,82.870,11.70,525.49800,0.000
06/07/2009 16:00,0.536,154.429,86.958,10.23,126.01600,0.000
06/07/2009 17:00,0.017,149.077,89.845,8.75,46.52430,0.000
06/07/2009 18:00,0.517,183.066,92.061,7.74,7.91520,0.000
06/07/2009 19:00,1.478,222.802,92.774,7.32,0.43868,0.000
06/07/2009 20:00,0.000,234.940,93.537,6.67,0.43868,0.000
06/07/2009 21:00,0.034,235.363,93.157,6.65,0.00000,0.000
06/07/2009 22:00,0.000,230.198,94.169,6.45,0.43868,0.000
06/07/2009 23:00,0.503,218.462,93.210,6.09,0.00000,0.000
07/07/2009 00:00,0.500,216.137,91.687,6.14,0.00000,0.000
07/07/2009 01:00,1.609,239.945,85.198,5.42,0.00000,0.000
07/07/2009 02:00,1.056,244.797,76.122,6.22,0.00000,0.000
07/07/2009 03:00,0.654,171.346,80.729,5.52,5.93868,0.000
07/07/2009 04:00,0.034,160.692,91.376,4.72,101.90580,0.000
07/07/2009 05:00,1.067,125.066,88.244,7.06,345.02100,0.000
07/07/2009 06:00,2.095,40.390,82.964,8.94,537.49500,0.000
07/07/2009 07:00,1.894,179.676,78.101,10.18,390.43000,0.000
07/07/2009 08:00,1.003,74.330,74.422,11.14,283.54900,0.000
07/07/2009 09:00,2.548,118.390,72.315,10.76,744.41800,0.000
07/07/2009 10:00,2.380,121.830,63.534,11.63,1006.59000,0.000
07/07/2009 11:00,3.104,168.110,63.707,12.24,718.72000,0.000
07/07/2009 12:00,1.626,164.808,75.916,10.36,391.35300,0.000
07/07/2009 13:00,1.123,71.500,65.492,9.63,317.06000,0.000
07/07/2009 14:00,2.230,58.346,64.021,8.75,178.38900,0.254
07/07/2009 15:00,2.129,125.929,76.717,6.80,100.50530,0.000
07/07/2009 16:00,2.839,200.088,79.734,6.04,92.83100,0.254
07/07/2009 17:00,0.654,171.687,88.513,5.02,45.67040,0.508
07/07/2009 18:00,0.000,184.319,95.098,3.74,14.95310,0.254
07/07/2009 19:00,0.034,188.764,96.374,3.19,0.00000,0.508
07/07/2009 20:00,0.000,165.703,96.747,2.68,0.00000,1.524
07/07/2009 21:00,0.017,127.346,97.170,1.47,0.00000,1.524
07/07/2009 22:00,0.000,145.396,97.437,0.70,0.00000,0.000
07/07/2009 23:00,0.000,164.769,98.019,-0.02,1.00000,0.000
08/07/2009 00:00,0.000,177.165,98.185,-0.08,0.00000,0.000
08/07/2009 01:00,0.000,225.885,98.316,0.10,0.00000,0.000
08/07/2009 02:00,0.319,236.132,99.380,0.10,0.43868,0.000
08/07/2009 03:00,0.000,195.077,97.460,0.48,0.50000,0.000
08/07/2009 04:00,0.000,168.198,94.786,0.34,2.81605,0.000
08/07/2009 05:00,0.000,128.181,93.830,0.72,21.38683,0.000
08/07/2009 06:00,0.017,124.819,90.613,1.28,122.84940,1.778
08/07/2009 07:00,1.050,113.407,91.503,2.54,326.72800,3.810
08/07/2009 08:00,1.492,19.544,90.229,4.55,515.66400,3.048
08/07/2009 09:00,1.741,36.236,88.546,6.85,775.38400,0.254
08/07/2009 10:00,2.364,59.440,82.531,6.78,874.69300,0.000
08/07/2009 11:00,1.710,134.643,79.989,8.38,1083.62000,0.000
08/07/2009 12:00,1.428,115.440,81.634,7.47,487.50600,0.000
08/07/2009 13:00,0.687,119.198,78.815,7.07,351.63500,0.000
08/07/2009 14:00,0.690,144.742,79.452,7.98,583.25900,0.000
08/07/2009 15:00,0.520,122.929,83.473,6.76,430.79800,0.000
08/07/2009 16:00,0.704,144.550,88.385,5.96,142.49300,0.000
08/07/2009 17:00,0.017,174.181,92.384,4.64,52.17980,0.254
08/07/2009 18:00,0.989,134.571,94.855,3.72,16.46250,0.254
08/07/2009 19:00,0.034,157.533,95.046,2.92,0.00000,0.000
08/07/2009 20:00,0.671,133.989,95.021,2.69,0.00000,0.000
08/07/2009 21:00,0.536,116.670,95.544,2.60,0.00000,0.508
08/07/2009 22:00,0.000,155.879,95.487,2.40,0.00000,0.254
08/07/2009 23:00,0.335,205.088,95.185,2.16,0.43868,0.000
09/07/2009 00:00,0.000,252.989,93.218,1.94,0.00000,0.000
09/07/2009 01:00,0.000,264.033,92.627,1.74,0.00000,0.000
09/07/2009 02:00,0.000,238.940,92.602,1.58,0.00000,0.000
09/07/2009 03:00,0.000,239.747,89.627,1.10,7.00000,0.000
09/07/2009 04:00,0.872,247.088,79.098,2.24,109.54730,0.000
09/07/2009 05:00,1.000,136.126,72.848,4.60,277.17200,0.000
09/07/2009 06:00,2.246,49.022,75.487,5.90,455.82400,0.000
09/07/2009 07:00,2.042,49.632,74.033,7.22,719.38200,0.000
09/07/2009 08:00,2.950,71.319,68.551,7.88,891.02700,0.000
09/07/2009 09:00,3.068,34.874,68.719,8.94,947.29100,0.000
09/07/2009 10:00,2.347,26.220,63.860,9.32,612.33000,0.000
09/07/2009 11:00,1.741,59.517,63.130,9.77,320.56800,0.000
09/07/2009 12:00,2.699,63.863,63.408,10.62,813.87400,0.000
09/07/2009 13:00,2.115,95.423,71.236,10.04,874.08300,0.000
09/07/2009 14:00,1.794,98.907,76.724,8.89,552.99300,0.000
09/07/2009 15:00,1.308,171.379,82.171,7.49,405.60000,0.000
09/07/2009 16:00,0.939,102.039,88.376,6.46,148.50200,0.000
09/07/2009 17:00,0.067,176.742,90.815,5.12,70.67100,0.000
09/07/2009 18:00,0.000,201.071,93.185,4.44,14.95310,0.000
09/07/2009 19:00,0.017,193.918,94.584,3.82,0.00000,0.000
09/07/2009 20:00,0.235,166.819,95.667,3.56,0.00000,0.254
09/07/2009 21:00,0.067,123.489,96.763,3.48,0.00000,1.778
09/07/2009 22:00,0.517,178.692,97.555,3.29,0.00000,0.000
09/07/2009 23:00,1.411,130.621,98.615,2.62,0.00000,0.000
10/07/2009 00:00,0.000,99.775,99.697,2.40,1.19341,0.000
10/07/2009 01:00,0.637,195.489,99.737,1.87,0.43868,0.254
10/07/2009 02:00,0.520,224.192,99.799,1.24,0.00000,0.000
10/07/2009 03:00,0.000,302.863,99.845,1.57,1.50000,0.000
10/07/2009 04:00,0.000,244.582,99.924,1.77,13.57078,0.000
10/07/2009 05:00,0.352,160.374,99.902,1.70,55.33040,0.000
10/07/2009 06:00,0.235,151.626,99.969,1.80,107.70820,0.000
10/07/2009 07:00,0.919,107.511,99.891,2.76,331.32700,0.000
10/07/2009 08:00,1.456,12.209,98.204,4.95,417.64500,0.000
10/07/2009 09:00,1.391,55.324,88.679,6.68,508.10900,0.000
10/07/2009 10:00,0.905,92.379,79.006,6.86,474.33300,0.000
10/07/2009 11:00,1.106,114.676,76.827,7.50,748.89300,0.000
10/07/2009 12:00,0.838,125.830,73.870,8.46,684.40400,0.000
10/07/2009 13:00,1.123,78.017,71.189,9.05,581.48600,0.000
10/07/2009 14:00,1.509,84.687,74.338,7.30,276.88100,0.000
10/07/2009 15:00,0.603,81.956,75.437,6.13,141.88300,0.000
10/07/2009 16:00,0.067,152.555,78.371,5.53,130.04900,0.000
10/07/2009 17:00,0.134,166.527,78.415,4.56,79.79300,0.000
10/07/2009 18:00,0.000,147.577,81.517,3.35,26.76460,0.000
10/07/2009 19:00,0.017,171.808,84.187,2.22,0.43868,0.000
10/07/2009 20:00,0.067,173.956,85.464,2.62,0.00000,0.000
10/07/2009 21:00,0.084,209.676,87.300,2.04,0.00000,0.000
10/07/2009 22:00,0.419,259.692,86.629,1.49,0.00000,0.000
10/07/2009 23:00,0.419,259.544,84.530,2.06,0.00000,0.000
11/07/2009 00:00,0.134,250.841,86.771,2.04,0.43868,0.000
11/07/2009 01:00,0.000,231.258,86.025,1.16,0.00000,0.000
11/07/2009 02:00,0.369,200.159,86.194,1.82,0.00000,0.000
11/07/2009 03:00,0.000,187.165,91.202,1.11,10.00000,0.000
11/07/2009 04:00,0.469,198.896,80.483,2.47,40.31150,0.000
11/07/2009 05:00,0.637,125.522,75.953,3.68,111.90620,0.000
11/07/2009 06:00,1.017,25.324,84.197,4.66,193.62400,0.000
11/07/2009 07:00,1.808,44.049,81.880,5.88,418.90700,0.000
11/07/2009 08:00,2.615,42.978,69.208,8.28,721.70300,0.000
11/07/2009 09:00,2.464,31.115,71.153,9.33,996.19700,0.000
11/07/2009 10:00,2.766,21.297,72.680,9.64,618.48500,0.000
11/07/2009 11:00,3.168,60.291,70.298,10.85,1071.99900,0.000
11/07/2009 12:00,2.031,99.341,66.986,11.48,761.96800,0.000
11/07/2009 13:00,1.023,197.016,70.951,10.90,735.11200,0.000
11/07/2009 14:00,1.425,135.385,74.258,9.98,595.89600,0.000
11/07/2009 15:00,1.210,164.725,74.739,9.74,400.98700,0.000
11/07/2009 16:00,0.523,55.368,77.914,8.98,85.58110,0.000
11/07/2009 17:00,0.034,121.346,79.798,7.98,53.17980,0.000
11/07/2009 18:00,0.620,215.495,83.190,7.05,19.22670,0.000
11/07/2009 19:00,0.673,200.000,85.277,6.18,0.87737,0.000
11/07/2009 20:00,0.500,199.324,84.467,5.93,0.00000,0.000
11/07/2009 21:00,1.106,208.297,75.524,6.76,0.00000,0.000
11/07/2009 22:00,1.841,203.555,67.570,7.23,0.00000,0.000
11/07/2009 23:00,2.012,183.286,65.052,7.42,0.00000,0.000
12/07/2009 00:00,1.981,200.187,65.817,7.26,0.00000,0.000
12/07/2009 01:00,1.967,260.835,64.305,7.04,0.00000,0.000
12/07/2009 02:00,0.852,251.687,58.619,8.27,0.00000,0.000
12/07/2009 03:00,3.716,211.522,57.393,8.96,9.50000,0.000
12/07/2009 04:00,4.130,191.918,55.182,8.73,51.30210,0.000
12/07/2009 05:00,2.953,178.071,55.256,10.66,286.30300,0.000
12/07/2009 06:00,1.274,82.269,59.028,11.36,325.87200,0.000
12/07/2009 07:00,1.475,130.786,64.181,10.08,179.78500,0.000
12/07/2009 08:00,0.285,131.060,64.656,11.40,219.41600,0.000
12/07/2009 09:00,1.117,110.418,65.948,12.64,343.88500,0.000
12/07/2009 10:00,1.257,130.692,58.688,14.04,793.53200,0.000
12/07/2009 11:00,2.012,66.769,57.813,22.69,1167.81000,0.000
12/07/2009 12:00,1.643,48.039,58.389,15.13,902.32000,0.000
12/07/2009 13:00,1.257,26.813,57.594,14.69,883.10900,0.000
12/07/2009 14:00,1.106,30.165,58.309,14.53,658.64000,0.000
12/07/2009 15:00,0.838,114.088,62.424,13.36,184.59700,0.000
12/07/2009 16:00,0.201,192.011,63.096,13.06,105.71300,0.000
12/07/2009 17:00,0.101,168.725,64.704,12.73,68.43500,0.000
12/07/2009 18:00,1.274,169.319,67.280,12.20,9.92470,0.000
12/07/2009 19:00,1.173,193.918,66.732,11.63,0.87737,0.000
