"POSITION","LONGITUDE","LATITUDE","ALTITUDE","COMMENT"
"5496","8.552925","47.377305","527",
"5497","8.552925","47.377305","527",
"5498","8.552925","47.377305","527",
"5499","8.552925","47.377305","527",
"5500","8.552925","47.377305","527",
"5501","8.552925","47.377305","527",
"5502","8.552925","47.377305","527",
"5503","8.552925","47.377305","527",
"5504","8.552925","47.377305","527",
"5505","8.552925","47.377305","527",
"5506","8.552925","47.377305","527",
"5507","8.552925","47.377305","527",
"5508","8.552925","47.377305","527",
"5509","8.552925","47.377305","527",
"5510","8.552925","47.377305","527",
"5511","8.552925","47.377305","527",
"5512","8.552925","47.377305","527",
"5513","8.552925","47.377305","527",
"5514","8.552925","47.377305","527",
"5515","8.552925","47.377305","527",
"5516","8.552925","47.377305","527",
"5517","8.552925","47.377305","527",
"5518","8.552925","47.377305","527",
"5519","8.552925","47.377305","527",
"5520","8.552925","47.377305","527",
"5521","8.552925","47.377305","527",
"5522","8.552925","47.377305","527",
"5523","8.552925","47.377305","527",
"5524","8.552925","47.377305","527",
"5525","8.552925","47.377305","527",
"5526","8.552925","47.377305","527",
"5527","8.552925","47.377305","527",
"5528","8.552925","47.377305","527",
"5529","8.552925","47.377305","527",
"5530","8.552925","47.377305","527",
"5531","8.552925","47.377305","527",
"5532","8.552925","47.377305","527",
"5533","8.552925","47.377305","527",
"5534","8.552925","47.377305","527",
"5535","8.552925","47.377305","527",
"5536","8.552925","47.377305","527",
"5537","8.552925","47.377305","527",
"5538","8.552925","47.377305","527",
"5539","8.552925","47.377305","527",
"5540","8.552925","47.377305","527",
"5541","8.552925","47.377305","527",
"5542","8.552925","47.377305","527",
"5543","8.552925","47.377305","527",
"5544","8.552925","47.377305","527",
"5545","8.552925","47.377305","527",
"5546","8.552925","47.377305","527",
"5547","8.552925","47.377305","527",
"5548","8.552925","47.377305","527",
"5549","8.552925","47.377305","527",
"5550","8.552925","47.377305","527",
"5551","8.552925","47.377305","527",
"5552","8.552925","47.377305","527",
"5553","8.552925","47.377305","527",
"5554","8.552925","47.377305","527",
"5555","8.552925","47.377305","527",
"5556","8.552925","47.377305","527",
"5557","8.552925","47.377305","527",
"5558","8.552925","47.377305","527",
"5559","8.552925","47.377305","527",
"5560","8.552925","47.377305","527",
"5561","8.552925","47.377305","527",
"5562","8.552925","47.377305","527",
"5563","8.552925","47.377305","527",
"5564","8.552925","47.377305","527",
"5565","8.552925","47.377305","527",
"5566","8.552925","47.377305","527",
"5567","8.552925","47.377305","527",
"5568","8.552925","47.377305","527",
"5569","8.552925","47.377305","527",
"5570","8.552925","47.377305","527",
"5571","8.552925","47.377305","527",
"5572","8.552925","47.377305","527",
"5573","8.552925","47.377305","527",
"5574","8.552925","47.377305","527",
"5575","8.552925","47.377305","527",
"5576","8.552925","47.377305","527",
"5577","8.552925","47.377305","527",
"5578","8.552925","47.377305","527",
"5579","8.552925","47.377305","527",
"5580","8.552925","47.377305","527",
"5581","8.552925","47.377305","527",
"5582","8.552925","47.377305","527",
"5583","8.552925","47.377305","527",
"5584","8.552925","47.377305","527",
"5585","8.552925","47.377305","527",
"5586","8.552925","47.377305","527",
"5587","8.552925","47.377305","527",
"5588","8.552925","47.377305","527",
"5589","8.552925","47.377305","527",
"5590","8.552925","47.377305","527",
"5591","8.552925","47.377305","527",
"5592","8.552925","47.377305","527",
"5593","8.552925","47.377305","527",
"5594","8.552925","47.377305","527",
"5595","8.552925","47.377305","527",
"5596","8.552925","47.377305","527",
"5597","8.552925","47.377305","527",
"5598","8.552925","47.377305","527",
"5599","8.552925","47.377305","527",
"5600","8.552925","47.377305","527",
"5601","8.552925","47.377305","527",
"5602","8.552925","47.377305","527",
"5603","8.552925","47.377305","527",
"5604","8.552925","47.377305","527",
"5605","8.552925","47.377305","527",
"5606","8.552925","47.377305","527",
"5607","8.552925","47.377305","527",
"5608","8.552925","47.377305","527",
"5609","8.552925","47.377305","527",
"5610","8.552925","47.377305","527",
"5611","8.552925","47.377305","527",
"5612","8.552925","47.377305","527",
"5613","8.552925","47.377305","527",
"5614","8.552925","47.377305","527",
"5615","8.552925","47.377305","527",
"5616","8.552925","47.377305","527",
"5617","8.552925","47.377305","527",
"5618","8.552925","47.377305","527",
"5619","8.552925","47.377305","527",
"5620","8.552925","47.377305","527",
"5621","8.552925","47.377305","527",
"5622","8.552925","47.377305","527",
"5623","8.552925","47.377305","527",
"5624","8.552925","47.377305","527",
"5625","8.552925","47.377305","527",
"5626","8.552925","47.377305","527",
"5627","8.552925","47.377305","527",
"5628","8.552925","47.377305","527",
"5629","8.552925","47.377305","527",
"5630","8.552925","47.377305","527",
"5631","8.552925","47.377305","527",
"5632","8.552925","47.377305","527",
"5633","8.552925","47.377305","527",
"5634","8.552925","47.377305","527",
"5635","8.552925","47.377305","527",
"5636","8.552925","47.377305","527",
"5637","8.552925","47.377305","527",
"5638","8.552925","47.377305","527",
"5639","8.552925","47.377305","527",
"5640","8.552925","47.377305","527",
"5641","8.552925","47.377305","527",
"5642","8.552925","47.377305","527",
"5643","8.552925","47.377305","527",
"5644","8.552925","47.377305","527",
"5645","8.552925","47.377305","527",
"5646","8.552925","47.377305","527",
"5647","8.552925","47.377305","527",
"5648","8.552925","47.377305","527",
"5649","8.552925","47.377305","527",
"5650","8.552925","47.377305","527",
"5651","8.552925","47.377305","527",
"5652","8.552925","47.377305","527",
"5653","8.552925","47.377305","527",
"5654","8.552925","47.377305","527",
"5655","8.552925","47.377305","527",
"5656","8.552925","47.377305","527",
"5657","8.552925","47.377305","527",
"5658","8.552925","47.377305","527",
"5659","8.552925","47.377305","527",
"5660","8.552925","47.377305","527",
"5661","8.552925","47.377305","527",
"5662","8.552925","47.377305","527",
"5663","8.552925","47.377305","527",
"5664","8.552925","47.377305","527",
"5665","8.552925","47.377305","527",
"5666","8.552925","47.377305","527",
"5667","8.552925","47.377305","527",
"5668","8.552925","47.377305","527",
"5669","8.552925","47.377305","527",
"5670","8.552925","47.377305","527",
"5671","8.552925","47.377305","527",
"5672","8.552925","47.377305","527",
"5673","8.552925","47.377305","527",
"5674","8.552925","47.377305","527",
"5675","8.552925","47.377305","527",
"5676","8.552925","47.377305","527",
"5677","8.552925","47.377305","527",
"5678","8.552925","47.377305","527",
"5679","8.552925","47.377305","527",
"5680","8.552925","47.377305","527",
"5681","8.552925","47.377305","527",
"5682","8.552925","47.377305","527",
"5683","8.552925","47.377305","527",
"5684","8.552925","47.377305","527",
"5685","8.552925","47.377305","527",
"5686","8.552925","47.377305","527",
"5687","8.552925","47.377305","527",
"5688","8.552925","47.377305","527",
"5689","8.552925","47.377305","527",
"5690","8.552925","47.377305","527",
"5691","8.552925","47.377305","527",
"5692","8.552925","47.377305","527",
"5693","8.552925","47.377305","527",
"5694","8.552925","47.377305","527",
"5695","8.552925","47.377305","527",
"5696","8.552925","47.377305","527",
"5697","8.552925","47.377305","527",
"5698","8.552925","47.377305","527",
"5699","8.552925","47.377305","527",
"5700","8.552925","47.377305","527",
"5701","8.552925","47.377305","527",
"5702","8.552925","47.377305","527",
"5703","8.552925","47.377305","527",
"5704","8.552925","47.377305","527",
"5705","8.552925","47.377305","527",
"5706","8.552925","47.377305","527",
"5707","8.552925","47.377305","527",
"5708","8.552925","47.377305","527",
"5709","8.552925","47.377305","527",
"5710","8.552925","47.377305","527",
"5711","8.552925","47.377305","527",
"5712","8.552925","47.377305","527",
"5713","8.552925","47.377305","527",
"5714","8.552925","47.377305","527",
"5715","8.552925","47.377305","527",
"5716","8.552925","47.377305","527",
"5717","8.552925","47.377305","527",
"5718","8.552925","47.377305","527",
"5719","8.552925","47.377305","527",
"5720","8.552925","47.377305","527",
"5721","8.552925","47.377305","527",
"5722","8.552925","47.377305","527",
"5723","8.552925","47.377305","527",
"5724","8.552925","47.377305","527",
"5725","8.552925","47.377305","527",
"5726","8.552925","47.377305","527",
"5727","8.552925","47.377305","527",
"5728","8.552925","47.377305","527",
"5729","8.552925","47.377305","527",
"5730","8.552925","47.377305","527",
"5731","8.552925","47.377305","527",
"5732","8.552925","47.377305","527",
"5733","8.552925","47.377305","527",
"5734","8.552925","47.377305","527",
"5735","8.552925","47.377305","527",
"5736","8.552925","47.377305","527",
"5737","8.552925","47.377305","527",
"5738","8.552925","47.377305","527",
"5739","8.552925","47.377305","527",
"5740","8.552925","47.377305","527",
"5741","8.552925","47.377305","527",
"5742","8.552925","47.377305","527",
"5743","8.552925","47.377305","527",
"5744","8.552925","47.377305","527",
"5745","8.552925","47.377305","527",
"5746","8.552925","47.377305","527",
"5747","8.552925","47.377305","527",
"5748","8.552925","47.377305","527",
"5749","8.552925","47.377305","527",
"5750","8.552925","47.377305","527",
"5751","8.552925","47.377305","527",
"5752","8.552925","47.377305","527",
"5753","8.552925","47.377305","527",
"5754","8.552925","47.377305","527",
"5755","8.552925","47.377305","527",
"5756","8.552925","47.377305","527",
"5757","8.552925","47.377305","527",
"5758","8.552925","47.377305","527",
"5759","8.552925","47.377305","527",
"5760","8.552925","47.377305","527",
"5761","8.552925","47.377305","527",
"5762","8.552925","47.377305","527",
"5763","8.552925","47.377305","527",
"5764","8.552925","47.377305","527",
"5765","8.552925","47.377305","527",
"5766","8.552925","47.377305","527",
"5767","8.552925","47.377305","527",
"5768","8.552925","47.377305","527",
"5769","8.552925","47.377305","527",
"5770","8.552925","47.377305","527",
"5771","8.552925","47.377305","527",
"5772","8.552925","47.377305","527",
"5773","8.552925","47.377305","527",
"5774","8.552925","47.377305","527",
"5775","8.552925","47.377305","527",
"5776","8.552925","47.377305","527",
"5777","8.552925","47.377305","527",
"5778","8.552925","47.377305","527",
"5779","8.552925","47.377305","527",
"5780","8.552925","47.377305","527",
"5781","8.552925","47.377305","527",
"5782","8.552925","47.377305","527",
"5783","8.552925","47.377305","527",
"5784","8.552925","47.377305","527",
"5785","8.552925","47.377305","527",
"5786","8.552925","47.377305","527",
"5787","8.552925","47.377305","527",
"5788","8.552925","47.377305","527",
"5789","8.552925","47.377305","527",
"5790","8.552925","47.377305","527",
"5791","8.552925","47.377305","527",
"5792","8.552925","47.377305","527",
"5793","8.552925","47.377305","527",
"5794","8.552925","47.377305","527",
"5795","8.552925","47.377305","527",
"5796","8.552925","47.377305","527",
"5797","8.552925","47.377305","527",
"5798","8.552925","47.377305","527",
"5799","8.552925","47.377305","527",
"5800","8.552925","47.377305","527",
"5801","8.552925","47.377305","527",
"5802","8.552925","47.377305","527",
"5803","8.552925","47.377305","527",
"5804","8.552925","47.377305","527",
"5805","8.552925","47.377305","527",
"5806","8.552925","47.377305","527",
"5807","8.552925","47.377305","527",
"5808","8.552925","47.377305","527",
"5809","8.552925","47.377305","527",
"5810","8.552925","47.377305","527",
"5811","8.552925","47.377305","527",
"5812","8.552925","47.377305","527",
"5813","8.552925","47.377305","527",
"5814","8.552925","47.377305","527",
"5815","8.552925","47.377305","527",
"5816","8.552925","47.377305","527",
"5817","8.552925","47.377305","527",
"5818","8.552925","47.377305","527",
"5819","8.552925","47.377305","527",
"5820","8.552925","47.377305","527",
"5821","8.552925","47.377305","527",
"5822","8.552925","47.377305","527",
"5823","8.552925","47.377305","527",
"5824","8.552925","47.377305","527",
"5825","8.552925","47.377305","527",
"5826","8.552925","47.377305","527",
"5827","8.552925","47.377305","527",
"5828","8.552925","47.377305","527",
"5829","8.552925","47.377305","527",
"5830","8.552925","47.377305","527",
"5831","8.552925","47.377305","527",
"5832","8.552925","47.377305","527",
"5833","8.552925","47.377305","527",
"5834","8.552925","47.377305","527",
"5835","8.552925","47.377305","527",
"5836","8.552925","47.377305","527",
"5837","8.552925","47.377305","527",
"5838","8.552925","47.377305","527",
"5839","8.552925","47.377305","527",
"5840","8.552925","47.377305","527",
"5841","8.552925","47.377305","527",
"5842","8.552925","47.377305","527",
"5843","8.552925","47.377305","527",
"5844","8.552925","47.377305","527",
"5845","8.552925","47.377305","527",
"5846","8.552925","47.377305","527",
"5847","8.552925","47.377305","527",
"5848","8.552925","47.377305","527",
"5849","8.552925","47.377305","527",
"5850","8.552925","47.377305","527",
"5851","8.552925","47.377305","527",
"5852","8.552925","47.377305","527",
"5853","8.552925","47.377305","527",
"5854","8.552925","47.377305","527",
"5855","8.552925","47.377305","527",
"5856","8.552925","47.377305","527",
"5857","8.552925","47.377305","527",
"5858","8.552925","47.377305","527",
"5859","8.552925","47.377305","527",
"5860","8.552925","47.377305","527",
"5861","8.552925","47.377305","527",
"5862","8.552925","47.377305","527",
"5863","8.552925","47.377305","527",
"5864","8.552925","47.377305","527",
"5865","8.552925","47.377305","527",
"5866","8.552925","47.377305","527",
"5867","8.552925","47.377305","527",
"5868","8.552925","47.377305","527",
"5869","8.552925","47.377305","527",
"5870","8.552925","47.377305","527",
"5871","8.552925","47.377305","527",
"5872","8.552925","47.377305","527",
"5873","8.552925","47.377305","527",
"5874","8.552925","47.377305","527",
"5875","8.552925","47.377305","527",
"5876","8.552925","47.377305","527",
"5877","8.552925","47.377305","527",
"5878","8.552925","47.377305","527",
"5879","8.552925","47.377305","527",
"5880","8.552925","47.377305","527",
"5881","8.552925","47.377305","527",
"5882","8.552925","47.377305","527",
"5883","8.552925","47.377305","527",
"5884","8.552925","47.377305","527",
"5885","8.552925","47.377305","527",
"5886","8.552925","47.377305","527",
"5887","8.552925","47.377305","527",
"5888","8.552925","47.377305","527",
"5889","8.552925","47.377305","527",
"5890","8.552925","47.377305","527",
"5891","8.552925","47.377305","527",
"5892","8.552925","47.377305","527",
"5893","8.552925","47.377305","527",
"5894","8.552925","47.377305","527",
"5895","8.552925","47.377305","527",
"5896","8.552925","47.377305","527",
"5897","8.552925","47.377305","527",
"5898","8.552925","47.377305","527",
"5899","8.552925","47.377305","527",
"5900","8.552925","47.377305","527",
"5901","8.552925","47.377305","527",
"5902","8.552925","47.377305","527",
"5903","8.552925","47.377305","527",
"5904","8.552925","47.377305","527",
"5905","8.552925","47.377305","527",
"5906","8.552925","47.377305","527",
"5907","8.552925","47.377305","527",
"5908","8.552925","47.377305","527",
"5909","8.552925","47.377305","527",
"5910","8.552925","47.377305","527",
"5911","8.552925","47.377305","527",
"5912","8.552925","47.377305","527",
"5913","8.552925","47.377305","527",
"5914","8.552925","47.377305","527",
"5915","8.552925","47.377305","527",
"5916","8.552925","47.377305","527",
"5917","8.552925","47.377305","527",
"5918","8.552925","47.377305","527",
"5919","8.552925","47.377305","527",
"5920","8.552925","47.377305","527",
"5921","8.552925","47.377305","527",
"5922","8.552925","47.377305","527",
"5923","8.552925","47.377305","527",
"5924","8.552925","47.377305","527",
"5925","8.552925","47.377305","527",
"5926","8.552925","47.377305","527",
"5927","8.552925","47.377305","527",
"5928","8.552925","47.377305","527",
"5929","8.552925","47.377305","527",
"5930","8.552925","47.377305","527",
"5931","8.552925","47.377305","527",
"5932","8.552925","47.377305","527",
"5933","8.552925","47.377305","527",
"5934","8.552925","47.377305","527",
"5935","8.552925","47.377305","527",
"5936","8.552925","47.377305","527",
"5937","8.552925","47.377305","527",
"5938","8.552925","47.377305","527",
"5939","8.552925","47.377305","527",
"5940","8.552925","47.377305","527",
"5941","8.552925","47.377305","527",
"5942","8.552925","47.377305","527",
"5943","8.552925","47.377305","527",
"5944","8.552925","47.377305","527",
"5945","8.552925","47.377305","527",
"5946","8.552925","47.377305","527",
"5947","8.552925","47.377305","527",
"5948","8.552925","47.377305","527",
"5949","8.552925","47.377305","527",
"5950","8.552925","47.377305","527",
"5951","8.552925","47.377305","527",
"5952","8.552925","47.377305","527",
"5953","8.552925","47.377305","527",
"5954","8.552925","47.377305","527",
"5955","8.552925","47.377305","527",
"5956","8.552925","47.377305","527",
"5957","8.552925","47.377305","527",
"5958","8.552925","47.377305","527",
"5959","8.552925","47.377305","527",
"5960","8.552925","47.377305","527",
"5961","8.552925","47.377305","527",
"5962","8.552925","47.377305","527",
"5963","8.552925","47.377305","527",
"5964","8.552925","47.377305","527",
"5965","8.552925","47.377305","527",
"5966","8.552925","47.377305","527",
"5967","8.552925","47.377305","527",
"5968","8.552925","47.377305","527",
"5969","8.552925","47.377305","527",
"5970","8.552925","47.377305","527",
"5971","8.552925","47.377305","527",
"5972","8.552925","47.377305","527",
"5973","8.552925","47.377305","527",
"5974","8.552925","47.377305","527",
"5975","8.552925","47.377305","527",
"5976","8.552925","47.377305","527",
"5977","8.552925","47.377305","527",
"5978","8.552925","47.377305","527",
"5979","8.552925","47.377305","527",
"5980","8.552925","47.377305","527",
"5981","8.552925","47.377305","527",
"5982","8.552925","47.377305","527",
"5983","8.552925","47.377305","527",
"5984","8.552925","47.377305","527",
"5985","8.552925","47.377305","527",
"5986","8.552925","47.377305","527",
"5987","8.552925","47.377305","527",
"5988","8.552925","47.377305","527",
"5989","8.552925","47.377305","527",
"5990","8.552925","47.377305","527",
"5991","8.552925","47.377305","527",
"5992","8.552925","47.377305","527",
"5993","8.552925","47.377305","527",
"5994","8.552925","47.377305","527",
"5995","8.552925","47.377305","527",
"5996","8.552925","47.377305","527",
"5997","8.552925","47.377305","527",
"5998","8.552925","47.377305","527",
"5999","8.552925","47.377305","527",
"6000","8.552925","47.377305","527",
"6001","8.552925","47.377305","527",
"6002","8.552925","47.377305","527",
"6003","8.552925","47.377305","527",
"6004","8.552925","47.377305","527",
"6005","8.552925","47.377305","527",
"6006","8.552925","47.377305","527",
"6007","8.552925","47.377305","527",
"6008","8.552925","47.377305","527",
"6009","8.552925","47.377305","527",
"6010","8.552925","47.377305","527",
"6011","8.552925","47.377305","527",
"6012","8.552925","47.377305","527",
"6013","8.552925","47.377305","527",
"6014","8.552925","47.377305","527",
"6015","8.552925","47.377305","527",
"6016","8.552925","47.377305","527",
"6017","8.552925","47.377305","527",
"6018","8.552925","47.377305","527",
"6019","8.552925","47.377305","527",
"6020","8.552925","47.377305","527",
"6021","8.552925","47.377305","527",
"6022","8.552925","47.377305","527",
"6023","8.552925","47.377305","527",
"6024","8.552925","47.377305","527",
"6025","8.552925","47.377305","527",
"6026","8.552925","47.377305","527",
"6027","8.552925","47.377305","527",
"6028","8.552925","47.377305","527",
"6029","8.552925","47.377305","527",
"6030","8.552925","47.377305","527",
"6031","8.552925","47.377305","527",
"6032","8.552925","47.377305","527",
"6033","8.552925","47.377305","527",
"6034","8.552925","47.377305","527",
"6035","8.552925","47.377305","527",
"6036","8.552925","47.377305","527",
"6037","8.552925","47.377305","527",
"6038","8.552925","47.377305","527",
"6039","8.552925","47.377305","527",
"6040","8.552925","47.377305","527",
"6041","8.552925","47.377305","527",
"6042","8.552925","47.377305","527",
"6043","8.552925","47.377305","527",
"6044","8.552925","47.377305","527",
"6045","8.552925","47.377305","527",
"6046","8.552925","47.377305","527",
"6047","8.552925","47.377305","527",
"6048","8.552925","47.377305","527",
"6049","8.552925","47.377305","527",
"6050","8.552925","47.377305","527",
"6051","8.552925","47.377305","527",
"6052","8.552925","47.377305","527",
"6053","8.552925","47.377305","527",
"6054","8.552925","47.377305","527",
"6055","8.552925","47.377305","527",
"6056","8.552925","47.377305","527",
"6057","8.552925","47.377305","527",
"6058","8.552925","47.377305","527",
"6059","8.552925","47.377305","527",
"6060","8.552925","47.377305","527",
"6061","8.552925","47.377305","527",
"6062","8.552925","47.377305","527",
"6063","8.552925","47.377305","527",
"6064","8.552925","47.377305","527",
"6065","8.552925","47.377305","527",
"6066","8.552925","47.377305","527",
"6067","8.552925","47.377305","527",
"6068","8.552925","47.377305","527",
"6069","8.552925","47.377305","527",
"6070","8.552925","47.377305","527",
"6071","8.552925","47.377305","527",
"6072","8.552925","47.377305","527",
"6073","8.552925","47.377305","527",
"6074","8.552925","47.377305","527",
"6075","8.552925","47.377305","527",
"6076","8.552925","47.377305","527",
"6077","8.552925","47.377305","527",
"6078","8.552925","47.377305","527",
"6079","8.552925","47.377305","527",
"6080","8.552925","47.377305","527",
"6081","8.552925","47.377305","527",
"6082","8.552925","47.377305","527",
"6083","8.552925","47.377305","527",
"6084","8.552925","47.377305","527",
"6085","8.552925","47.377305","527",
"6086","8.552925","47.377305","527",
"6087","8.552925","47.377305","527",
"6088","8.552925","47.377305","527",
"6089","8.552925","47.377305","527",
"6090","8.552925","47.377305","527",
"6091","8.552925","47.377305","527",
"6092","8.552925","47.377305","527",
"6093","8.552925","47.377305","527",
"6094","8.552925","47.377305","527",
"6095","8.552925","47.377305","527",
"6096","8.552925","47.377305","527",
"6097","8.552925","47.377305","527",
"6098","8.552925","47.377305","527",
"6099","8.552925","47.377305","527",
"6100","8.552925","47.377305","527",
"6101","8.552925","47.377305","527",
"6102","8.552925","47.377305","527",
"6103","8.552925","47.377305","527",
"6104","8.552925","47.377305","527",
"6105","8.552925","47.377305","527",
"6106","8.552925","47.377305","527",
"6107","8.552925","47.377305","527",
"6108","8.552925","47.377305","527",
"6109","8.552925","47.377305","527",
"6110","8.552925","47.377305","527",
"6111","8.552925","47.377305","527",
"6112","8.552925","47.377305","527",
"6113","8.552925","47.377305","527",
"6114","8.552925","47.377305","527",
"6115","8.552925","47.377305","527",
"6116","8.552925","47.377305","527",
"6117","8.552925","47.377305","527",
"6118","8.552925","47.377305","527",
"6119","8.552925","47.377305","527",
"6120","8.552925","47.377305","527",
"6121","8.552925","47.377305","527",
"6122","8.552925","47.377305","527",
"6123","8.552925","47.377305","527",
"6124","8.552925","47.377305","527",
"6125","8.552925","47.377305","527",
"6126","8.552925","47.377305","527",
"6127","8.552925","47.377305","527",
"6128","8.552925","47.377305","527",
"6129","8.552925","47.377305","527",
"6130","8.552925","47.377305","527",
"6131","8.552925","47.377305","527",
"6132","8.552925","47.377305","527",
"6133","8.552925","47.377305","527",
"6134","8.552925","47.377305","527",
"6135","8.552925","47.377305","527",
"6136","8.552925","47.377305","527",
"6137","8.552925","47.377305","527",
"6138","8.552925","47.377305","527",
"6139","8.552925","47.377305","527",
"6140","8.552925","47.377305","527",
"6141","8.552925","47.377305","527",
"6142","8.552925","47.377305","527",
"6143","8.552925","47.377305","527",
"6144","8.552925","47.377305","527",
"6145","8.552925","47.377305","527",
"6146","8.552925","47.377305","527",
"6147","8.552925","47.377305","527",
"6148","8.552925","47.377305","527",
"6149","8.552925","47.377305","527",
"6150","8.552925","47.377305","527",
"6151","8.552925","47.377305","527",
"6152","8.552925","47.377305","527",
"6153","8.552925","47.377305","527",
"6154","8.552925","47.377305","527",
"6155","8.552925","47.377305","527",
"6156","8.552925","47.377305","527",
"6157","8.552925","47.377305","527",
"6158","8.552925","47.377305","527",
"6159","8.552925","47.377305","527",
"6160","8.552925","47.377305","527",
"6161","8.552925","47.377305","527",
"6162","8.552925","47.377305","527",
"6163","8.552925","47.377305","527",
"6164","8.552925","47.377305","527",
"6165","8.552925","47.377305","527",
"6166","8.552925","47.377305","527",
"6167","8.552925","47.377305","527",
"6168","8.552925","47.377305","527",
"6169","8.552925","47.377305","527",
"6170","8.552925","47.377305","527",
"6171","8.552925","47.377305","527",
"6172","8.552925","47.377305","527",
"6173","8.552925","47.377305","527",
"6174","8.552925","47.377305","527",
"6175","8.552925","47.377305","527",
"6176","8.552925","47.377305","527",
"6177","8.552925","47.377305","527",
"6178","8.552925","47.377305","527",
"6179","8.552925","47.377305","527",
"6180","8.552925","47.377305","527",
"6181","8.552925","47.377305","527",
"6182","8.552925","47.377305","527",
"6183","8.552925","47.377305","527",
"6184","8.552925","47.377305","527",
"6185","8.552925","47.377305","527",
"6186","8.552925","47.377305","527",
"6187","8.552925","47.377305","527",
"6188","8.552925","47.377305","527",
"6189","8.552925","47.377305","527",
"6190","8.552925","47.377305","527",
"6191","8.552925","47.377305","527",
"6192","8.552925","47.377305","527",
"6193","8.552925","47.377305","527",
"6194","8.552925","47.377305","527",
"6195","8.552925","47.377305","527",
"6196","8.552925","47.377305","527",
"6197","8.552925","47.377305","527",
"6198","8.552925","47.377305","527",
"6199","8.552925","47.377305","527",
"6200","8.552925","47.377305","527",
"6201","8.552925","47.377305","527",
"6202","8.552925","47.377305","527",
"6203","8.552925","47.377305","527",
"6204","8.552925","47.377305","527",
"6205","8.552925","47.377305","527",
"6206","8.552925","47.377305","527",
"6207","8.552925","47.377305","527",
"6208","8.552925","47.377305","527",
"6209","8.552925","47.377305","527",
"6210","8.552925","47.377305","527",
"6211","8.552925","47.377305","527",
"6212","8.552925","47.377305","527",
"6213","8.552925","47.377305","527",
"6214","8.552925","47.377305","527",
"6215","8.552925","47.377305","527",
"6216","8.552925","47.377305","527",
"6217","8.552925","47.377305","527",
"6218","8.552925","47.377305","527",
"6219","8.552925","47.377305","527",
"6220","8.552925","47.377305","527",
"6221","8.552925","47.377305","527",
"6222","8.552925","47.377305","527",
"6223","8.552925","47.377305","527",
"6224","8.552925","47.377305","527",
"6225","8.552925","47.377305","527",
"6226","8.552925","47.377305","527",
"6227","8.552925","47.377305","527",
"6228","8.552925","47.377305","527",
"6229","8.552925","47.377305","527",
"6230","8.552925","47.377305","527",
"6231","8.552925","47.377305","527",
"6232","8.552925","47.377305","527",
"6233","8.552925","47.377305","527",
"6234","8.552925","47.377305","527",
"6235","8.552925","47.377305","527",
"6236","8.552925","47.377305","527",
"6237","8.552925","47.377305","527",
"6238","8.552925","47.377305","527",
"6239","8.552925","47.377305","527",
"6240","8.552925","47.377305","527",
"6241","8.552925","47.377305","527",
"6242","8.552925","47.377305","527",
"6243","8.552925","47.377305","527",
"6244","8.552925","47.377305","527",
"6245","8.552925","47.377305","527",
"6246","8.552925","47.377305","527",
"6247","8.552925","47.377305","527",
"6248","8.552925","47.377305","527",
"6249","8.552925","47.377305","527",
"6250","8.552925","47.377305","527",
"6251","8.552925","47.377305","527",
"6252","8.552925","47.377305","527",
"6253","8.552925","47.377305","527",
"6254","8.552925","47.377305","527",
"6255","8.552925","47.377305","527",
"6256","8.552925","47.377305","527",
"6257","8.552925","47.377305","527",
"6258","8.552925","47.377305","527",
"6259","8.552925","47.377305","527",
"6260","8.552925","47.377305","527",
"6261","8.552925","47.377305","527",
"6262","8.552925","47.377305","527",
"6263","8.552925","47.377305","527",
"6264","8.552925","47.377305","527",
"6265","8.552925","47.377305","527",
"6266","8.552925","47.377305","527",
"6267","8.552925","47.377305","527",
"6268","8.552925","47.377305","527",
"6269","8.552925","47.377305","527",
"6270","8.552925","47.377305","527",
"6271","8.552925","47.377305","527",
"6272","8.552925","47.377305","527",
"6273","8.552925","47.377305","527",
"6274","8.552925","47.377305","527",
"6275","8.552925","47.377305","527",
"6276","8.552925","47.377305","527",
"6277","8.552925","47.377305","527",
"6278","8.552925","47.377305","527",
"6279","8.552925","47.377305","527",
"6280","8.552925","47.377305","527",
"6281","8.552925","47.377305","527",
"6282","8.552925","47.377305","527",
"6283","8.552925","47.377305","527",
"6284","8.552925","47.377305","527",
"6285","8.552925","47.377305","527",
"6286","8.552925","47.377305","527",
"6287","8.552925","47.377305","527",
"6288","8.552925","47.377305","527",
"6289","8.552925","47.377305","527",
"6290","8.552925","47.377305","527",
"6291","8.552925","47.377305","527",
"6292","8.552925","47.377305","527",
"6293","8.552925","47.377305","527",
"6294","8.552925","47.377305","527",
"6295","8.552925","47.377305","527",
"6296","8.552925","47.377305","527",
"6297","8.552925","47.377305","527",
"6298","8.552925","47.377305","527",
"6299","8.552925","47.377305","527",
"6300","8.552925","47.377305","527",
"6301","8.552925","47.377305","527",
"6302","8.552925","47.377305","527",
"6303","8.552925","47.377305","527",
"6304","8.552925","47.377305","527",
"6305","8.552925","47.377305","527",
"6306","8.552925","47.377305","527",
"6307","8.552925","47.377305","527",
"6308","8.552925","47.377305","527",
"6309","8.552925","47.377305","527",
"6310","8.552925","47.377305","527",
"6311","8.552925","47.377305","527",
"6312","8.552925","47.377305","527",
"6313","8.552925","47.377305","527",
"6314","8.552925","47.377305","527",
"6315","8.552925","47.377305","527",
"6316","8.552925","47.377305","527",
